user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_max,year_first,year_last,grade_first_fra,grade_last_fra,grade_mean_fra
24824,Australia,0,185,68,32.0,10,2008-12-10 23:00:00,2012-08-24 22:00:00,82,53,2008,2012,6,7a+,6b/+
24825,Australia,0,183,83,47.0,9,2009-10-02 22:00:00,2010-06-23 22:00:00,18,53,2009,2010,7b,5b+,6b
14971,Australia,1,165,53,25.0,17,2007-01-01 23:00:00,2007-01-10 23:00:00,12,53,2007,2007,7a+,7b,6c+/7a
34244,Australia,0,185,73,30.0,14,2011-09-23 22:00:00,2011-10-02 22:00:00,11,53,2011,2011,6a+/6b,7b,6c+
212,Australia,0,185,68,44.0,29,2000-01-09 23:00:00,2007-02-24 23:00:00,92,68,2000,2007,7c+,8a/+,7c+/8a
6999,Australia,0,168,58,27.0,14,2004-12-18 23:00:00,2004-12-18 23:00:00,1,40,2004,2004,6a+/6b,6a+/6b,6a+/6b
18571,Australia,0,176,73,46.0,23,2007-12-01 23:00:00,2009-03-21 23:00:00,7,51,2007,2009,6c/+,7a,7a
19819,Australia,0,183,68,34.0,17,2008-01-26 23:00:00,2008-01-21 23:00:00,2,62,2008,2008,8a/+,7c+,7c+/8a
14957,Australia,0,187,88,33.0,17,2009-07-03 22:00:00,2017-08-29 22:00:00,63,66,2009,2017,8b/+,8a+,7c/+
17951,Australia,0,178,78,31.0,18,2002-08-29 22:00:00,2007-09-27 22:00:00,5,36,2002,2007,5c+,6,5c
46964,Australia,1,139,40,13.0,6,2013-01-04 23:00:00,2017-04-13 22:00:00,195,72,2013,2017,7a,8c+/9a,7a+/7b
34869,Australia,0,168,58,28.0,16,2010-07-01 22:00:00,2014-08-08 22:00:00,54,68,2010,2014,7a+/7b,8a/+,7b+/7c
27036,Australia,0,184,78,35.0,15,2009-02-19 23:00:00,2017-06-10 22:00:00,234,55,2009,2017,6c/+,6b/+,6b+
52240,Australia,1,167,58,29.0,4,2014-06-07 22:00:00,2017-03-17 23:00:00,45,53,2014,2017,5b+,7b,6a
8172,Australia,0,156,58,35.0,20,2005-03-02 23:00:00,2017-09-05 22:00:00,421,68,2005,2017,8a+/8b,7b,7b+
2740,Australia,0,170,58,43.0,20,2002-09-07 22:00:00,2010-03-19 23:00:00,29,49,2002,2010,6a+/6b,7a,6a+
18776,Australia,1,165,53,33.0,13,2008-01-04 23:00:00,2008-12-08 23:00:00,25,56,2008,2008,7a+,7b,7a+
52129,Australia,0,185,58,22.0,5,2013-10-01 22:00:00,2013-10-01 22:00:00,1,51,2013,2013,7a+,7a+,7a+
8642,Australia,0,172,63,42.0,20,2004-12-27 23:00:00,2009-07-25 22:00:00,82,66,2004,2009,7c,8a+,7c
7385,Australia,0,180,63,28.0,21,2003-07-05 22:00:00,2005-01-20 23:00:00,9,57,2003,2005,7a+,7c,7a+/7b
22330,Australia,0,188,63,26.0,10,2008-07-10 22:00:00,2008-07-10 22:00:00,1,36,2008,2008,6,6,6
6658,Australia,0,183,73,48.0,17,2004-05-24 22:00:00,2014-12-16 23:00:00,67,62,2004,2014,7b,7b,7b+
28728,Australia,1,165,63,37.0,14,2009-09-12 22:00:00,2009-09-09 22:00:00,3,46,2009,2009,6c,6c/+,6c/+
37420,Australia,0,173,63,22.0,7,2011-05-24 22:00:00,2011-05-24 22:00:00,1,33,2011,2011,5b+,5b+,5b+
24581,Australia,0,178,63,29.0,9,2009-01-02 23:00:00,2016-08-03 22:00:00,171,70,2009,2016,6b/+,7c,7b+
58384,Australia,0,183,73,33.0,3,2015-03-15 23:00:00,2017-08-20 22:00:00,42,54,2015,2017,5a+,7b/+,6b/+
45782,Australia,0,180,68,33.0,9,2012-11-02 23:00:00,2012-11-02 23:00:00,2,38,2012,2012,6a/+,5b+,6
17810,Australia,0,180,73,39.0,23,2007-08-18 22:00:00,2009-09-19 22:00:00,80,62,2007,2009,7c,7a+,6c+/7a
16361,Australia,0,178,68,41.0,27,2009-12-30 23:00:00,2012-03-01 23:00:00,8,64,2009,2012,8a+/8b,7a,7b
26606,Australia,0,173,68,35.0,9,2009-04-26 22:00:00,2011-04-10 22:00:00,5,46,2009,2011,6,6c/+,6a/+
35935,Australia,1,161,43,25.0,15,2011-05-20 22:00:00,2011-05-20 22:00:00,2,49,2011,2011,6b/+,7a,6c/+
51314,Australia,1,154,48,33.0,9,2012-11-30 23:00:00,2017-09-02 22:00:00,40,57,2012,2017,7a+,7c,7a+/7b
2839,Australia,0,178,68,35.0,22,2002-03-09 23:00:00,2005-08-08 22:00:00,29,70,2002,2005,8a+/8b,8b/+,8a+
6611,Australia,0,186,68,39.0,20,2004-06-30 22:00:00,2005-08-06 22:00:00,30,57,2004,2005,7b+,7b,7b/+
7345,Australia,0,177,63,32.0,16,2004-07-31 22:00:00,2006-03-31 22:00:00,98,59,2004,2006,7a,7c,7a
22324,Australia,0,191,93,33.0,10,2008-07-10 22:00:00,2008-10-17 22:00:00,7,44,2008,2008,6,5b+,6
27920,Australia,0,185,73,28.0,13,2009-08-07 22:00:00,2010-06-04 22:00:00,21,55,2009,2010,7a,7a,6c/+
2768,Australia,0,167,58,32.0,16,2002-07-31 22:00:00,2006-01-28 23:00:00,28,53,2002,2006,7a,7b,6b
18704,Australia,1,179,63,31.0,10,2009-07-13 22:00:00,2015-03-08 23:00:00,50,55,2009,2015,5b+,7a+,6c+/7a
45710,Australia,0,180,73,31.0,12,2013-02-20 23:00:00,2017-08-28 22:00:00,129,57,2013,2017,6c,7a+/7b,6c+/7a
44627,Austria,0,172,63,25.0,5,2012-10-05 22:00:00,2017-09-01 22:00:00,240,64,2012,2017,6b+/6c,7b,6b+/6c
34473,Austria,0,182,73,26.0,8,2011-04-24 22:00:00,2014-08-16 22:00:00,45,55,2011,2014,6c/+,6a+/6b,6c/+
38573,Austria,0,182,68,33.0,7,2011-09-08 22:00:00,2012-01-05 23:00:00,7,36,2011,2012,6,6,5c
15982,Austria,0,188,73,45.0,14,2007-04-28 22:00:00,2014-06-19 22:00:00,226,62,2007,2014,7b+/7c,7c+,6c+/7a
54623,Austria,0,176,68,29.0,6,2014-04-07 22:00:00,2017-08-02 22:00:00,270,59,2014,2017,7b+,7c+,6b+
34241,Austria,0,180,68,31.0,10,2010-09-13 22:00:00,2017-08-13 22:00:00,192,57,2010,2017,6c+/7a,6a/+,6b+
41748,Austria,0,186,78,27.0,6,2012-04-02 22:00:00,2017-07-15 22:00:00,35,62,2012,2017,6a/+,8a/+,7a+/7b
49985,Austria,0,183,78,40.0,13,2013-04-19 22:00:00,2014-04-04 22:00:00,2,49,2013,2014,7a,6b+/6c,6c/+
12230,Austria,0,170,58,29.0,13,2006-03-24 23:00:00,2006-03-24 23:00:00,2,42,2006,2006,6b/+,5b,6a
64355,Austria,0,172,68,34.0,15,2006-03-13 23:00:00,2003-04-18 22:00:00,139,66,2006,2003,7c+,7a/+,6c+
65475,Austria,0,180,78,29.0,1,2017-09-02 22:00:00,2017-09-07 22:00:00,15,36,2017,2017,5b+,5b+,5a+
3114,Austria,0,173,73,29.0,16,2002-10-07 22:00:00,2017-09-01 22:00:00,508,68,2002,2017,7c+,7c+,7b/+
23000,Austria,0,169,63,52.0,15,2011-04-20 22:00:00,2011-06-12 22:00:00,2,51,2011,2011,7a,7a+,7a/+
31870,Austria,0,179,73,23.0,12,2009-04-14 22:00:00,2011-04-21 22:00:00,17,64,2009,2011,8a/+,7b+,7c
51123,Austria,0,183,73,35.0,9,2013-08-29 22:00:00,2013-08-29 22:00:00,1,42,2013,2013,6b/+,6b/+,6b/+
52011,Austria,0,181,63,23.0,4,2014-03-21 23:00:00,2015-05-24 22:00:00,73,45,2014,2015,6,6a/+,6a
16352,Austria,0,182,78,60.0,12,2007-04-20 22:00:00,2006-06-22 22:00:00,7,42,2007,2006,6b/+,6,6a
13093,Austria,0,173,68,38.0,15,2006-06-28 22:00:00,2011-04-24 22:00:00,56,57,2006,2011,7c,7b,6c+
42366,Austria,0,172,53,20.0,5,2012-04-20 22:00:00,2012-05-25 22:00:00,8,40,2012,2012,6a+/6b,5b+,6
34120,Austria,0,177,63,24.0,10,2011-07-28 22:00:00,2016-10-15 22:00:00,25,64,2011,2016,7a,7c,7b
12213,Austria,0,175,68,42.0,17,2006-03-10 23:00:00,2010-10-21 22:00:00,119,54,2006,2010,7a+,6c/+,6b
55214,Austria,0,190,83,39.0,3,2014-05-24 22:00:00,2016-06-16 22:00:00,131,53,2014,2016,6a+/6b,7a+,6a+/6b
31144,Austria,0,178,68,30.0,9,2010-03-29 22:00:00,2016-10-06 22:00:00,232,57,2010,2016,6a+/6b,6a+/6b,6a/+
65487,Austria,0,178,73,37.0,5,2016-09-09 22:00:00,2017-04-10 22:00:00,40,44,2016,2017,6b/+,5,6a/+
43021,Austria,0,173,63,31.0,7,2012-08-17 22:00:00,2017-08-27 22:00:00,628,68,2012,2017,6c/+,7c,6c
31279,Austria,0,172,63,25.0,9,2011-04-16 22:00:00,2011-04-16 22:00:00,1,50,2011,2011,7a/+,7a/+,7a/+
22956,Austria,0,156,43,24.0,9,2008-08-23 22:00:00,2008-08-29 22:00:00,4,42,2008,2008,6a+/6b,6b/+,6a+
50072,Austria,0,178,68,27.0,5,2013-06-19 22:00:00,2013-06-30 22:00:00,15,55,2013,2013,6c+/7a,7a,7a/+
10508,Austria,1,166,58,30.0,21,2005-03-27 22:00:00,2017-08-26 22:00:00,591,70,2005,2017,8a/+,7b,7b+/7c
16139,Austria,0,180,63,29.0,12,2006-05-04 22:00:00,2013-06-15 22:00:00,5,64,2006,2013,7a+,8a/+,7c+/8a
64044,Austria,0,186,78,26.0,6,2016-07-23 22:00:00,2017-08-25 22:00:00,15,62,2016,2017,6c/+,7a,7a/+
61459,Austria,1,164,63,28.0,2,2015-11-19 23:00:00,2016-05-04 22:00:00,5,40,2015,2016,6a+/6b,6a/+,6a
46895,Austria,0,178,68,22.0,5,2012-12-31 23:00:00,2013-01-05 23:00:00,16,42,2013,2013,6a/+,6a+/6b,6a+
36619,Austria,0,182,78,41.0,15,2011-04-23 22:00:00,2011-11-05 23:00:00,12,42,2011,2011,5b+,6a+/6b,5c+
27096,Austria,0,178,78,57.0,20,2010-06-14 22:00:00,2010-06-14 22:00:00,1,46,2010,2010,6c/+,6c/+,6c/+
23311,Austria,1,163,53,33.0,23,2007-08-15 22:00:00,2014-06-07 22:00:00,184,66,2007,2014,7a+,8a/+,7b+
8570,Austria,0,190,78,32.0,9,2006-06-20 22:00:00,2008-10-13 22:00:00,7,55,2006,2008,7b+,7b,7b
2132,Austria,0,174,68,33.0,16,2002-01-29 23:00:00,2017-07-27 22:00:00,603,69,2002,2017,7a,7c+,7b+/7c
51150,Austria,0,184,78,26.0,18,2013-09-03 22:00:00,2014-09-09 22:00:00,5,51,2013,2014,7a+,6b+/6c,6c+/7a
33910,Austria,0,187,63,23.0,7,2010-09-21 22:00:00,2017-07-15 22:00:00,216,62,2010,2017,5b,7b,6c
16137,Austria,0,175,63,25.0,18,2007-04-08 22:00:00,2011-04-20 22:00:00,57,66,2007,2011,7b,7b+,7c+
26873,Austria,0,183,73,36.0,8,2009-04-10 22:00:00,2012-04-28 22:00:00,34,57,2009,2012,6,7b+,6b/+
64373,Austria,0,179,83,30.0,12,2016-10-31 23:00:00,2016-10-31 23:00:00,1,38,2016,2016,6a/+,6a/+,6a/+
57143,Austria,0,180,78,41.0,4,2014-10-26 23:00:00,2014-10-26 23:00:00,7,36,2014,2014,5,5a+,5b
38084,Austria,0,178,58,24.0,10,2011-08-17 22:00:00,2014-07-27 22:00:00,78,59,2011,2014,6a/+,6a/+,6b+/6c
19992,Austria,0,173,68,36.0,22,2008-06-03 22:00:00,2009-05-19 22:00:00,116,68,2008,2009,8b/+,8a/+,7c/+
22271,Austria,0,168,63,36.0,10,2009-06-26 22:00:00,2009-06-26 22:00:00,1,33,2009,2009,5b+,5b+,5b+
35354,Austria,0,163,63,32.0,13,2011-02-03 23:00:00,2017-09-08 22:00:00,1010,61,2011,2017,6b/+,7a+,6b+/6c
38522,Austria,0,182,73,40.0,10,2011-09-09 22:00:00,2011-05-14 22:00:00,22,46,2011,2011,6c/+,6a/+,6a/+
8523,Austria,0,177,73,30.0,18,2005-03-19 23:00:00,2015-09-24 22:00:00,768,75,2005,2015,8a/+,7b,7c+/8a
4892,Austria,0,180,78,41.0,21,2003-10-18 22:00:00,2006-11-03 23:00:00,152,64,2003,2006,8a+/8b,7c,7b+/7c
26534,Austria,0,186,83,38.0,14,2009-06-11 22:00:00,2011-09-04 22:00:00,13,49,2009,2011,6a+/6b,6a/+,6b+
4870,Austria,0,177,63,33.0,21,2003-10-08 22:00:00,2005-10-29 22:00:00,20,70,2003,2005,8b+/8c,8c/+,8b/+
23058,Austria,0,179,73,37.0,15,2008-12-02 23:00:00,2009-09-10 22:00:00,15,68,2008,2009,8a+/8b,7c,8a/+
5250,Austria,0,182,73,35.0,22,2003-10-10 22:00:00,2009-06-16 22:00:00,132,70,2003,2009,8a+/8b,8c/+,7c
8776,Austria,0,177,63,33.0,13,2006-10-08 22:00:00,2017-06-21 22:00:00,403,69,2006,2017,6a/+,7a,7a+
43533,Austria,0,183,73,27.0,12,2011-02-02 23:00:00,2013-06-30 22:00:00,216,62,2011,2013,7a+,6c/+,6c/+
26258,Austria,0,165,53,22.0,10,2009-04-10 22:00:00,2009-06-01 22:00:00,9,57,2009,2009,7b,7a+,7a/+
8645,Austria,0,180,68,32.0,16,2004-10-24 22:00:00,2017-08-18 22:00:00,155,62,2004,2017,7a,7b,7b
58272,Austria,0,174,63,32.0,7,2015-02-09 23:00:00,2016-03-26 23:00:00,56,57,2015,2016,7c,7a+,6c+/7a
8855,Austria,0,176,68,30.0,17,2005-08-04 22:00:00,2007-02-26 23:00:00,32,70,2005,2007,7c,8a+,8a+
10626,Austria,0,185,78,32.0,15,2005-10-14 22:00:00,2014-09-05 22:00:00,40,64,2005,2014,7a,7b+,7b/+
53103,Austria,0,183,68,16.0,11,2013-04-20 22:00:00,2017-03-18 23:00:00,16,72,2013,2017,8a+/8b,8a+/8b,8b
23209,Austria,0,176,73,37.0,10,2008-09-12 22:00:00,2009-05-28 22:00:00,36,57,2008,2009,6b/+,7b,6c+/7a
38014,Austria,1,169,58,31.0,18,2011-08-29 22:00:00,2011-10-30 23:00:00,12,38,2011,2011,5b+,5b+,5b+
28791,Austria,0,176,63,26.0,9,2009-06-08 22:00:00,2009-06-08 22:00:00,1,29,2009,2009,5,5,5
35238,Austria,0,177,63,32.0,14,2011-01-06 23:00:00,2013-04-03 22:00:00,7,64,2011,2013,7c,8a+/8b,7c+/8a
10262,Austria,0,178,63,36.0,20,2005-04-01 22:00:00,2005-04-01 22:00:00,1,57,2005,2005,7c,7c,7c
16839,Austria,0,178,73,39.0,14,2007-05-26 22:00:00,2012-09-11 22:00:00,26,64,2007,2012,7b+,8a/+,7b
23225,Austria,0,172,68,33.0,11,2009-05-21 22:00:00,2011-11-01 23:00:00,18,51,2009,2011,6b/+,6b+,6b+/6c
16709,Austria,0,170,58,28.0,18,2006-08-15 22:00:00,2008-09-27 22:00:00,28,62,2006,2008,7b+,7c,7b/+
38000,Austria,0,170,68,24.0,10,2011-07-05 22:00:00,2017-08-26 22:00:00,345,65,2011,2017,7b,6a+/6b,6b/+
18156,Austria,0,171,63,34.0,12,2007-09-07 22:00:00,2014-10-29 23:00:00,138,59,2007,2014,7a,6c/+,7a
38413,Austria,0,174,63,20.0,12,2011-08-03 22:00:00,2013-06-18 22:00:00,26,66,2011,2013,7b+/7c,7a,7c/+
18094,Austria,0,180,68,37.0,17,2007-06-03 22:00:00,2011-09-08 22:00:00,17,66,2007,2011,7a+,8a+/8b,7b+
13357,Austria,0,188,83,49.0,22,2006-07-27 22:00:00,2006-07-27 22:00:00,1,57,2006,2006,7c,7c,7c
26401,Austria,0,182,68,28.0,9,2009-04-25 22:00:00,2009-09-27 22:00:00,30,40,2009,2009,5b+,6a/+,5c+
35245,Austria,0,164,63,20.0,8,2010-07-27 22:00:00,2011-04-23 22:00:00,57,62,2010,2011,8a/+,7a+/7b,6b+
12514,Austria,0,174,63,36.0,16,2006-05-19 22:00:00,2007-04-19 22:00:00,10,62,2006,2007,7c,8a/+,7c
50735,Austria,0,168,63,42.0,7,2013-06-21 22:00:00,2017-08-16 22:00:00,517,59,2013,2017,7c+,6a+/6b,6b+/6c
4634,Austria,0,170,63,31.0,16,2003-06-02 22:00:00,2006-09-22 22:00:00,79,57,2003,2006,7c,6a+/6b,6b+
2460,Austria,0,172,63,36.0,18,2002-05-31 22:00:00,2008-08-12 22:00:00,108,59,2002,2008,7a,7c,6c
50995,Austria,0,179,68,25.0,18,2014-05-05 22:00:00,2017-05-03 22:00:00,115,66,2014,2017,8a/+,7b+,7b
27170,Austria,0,182,68,35.0,9,2008-10-17 22:00:00,2012-08-01 22:00:00,14,46,2008,2012,6a/+,6a+/6b,6a+/6b
35256,Austria,0,178,63,24.0,9,2011-04-13 22:00:00,2011-04-13 22:00:00,1,40,2011,2011,6a+/6b,6a+/6b,6a+/6b
36544,Austria,0,187,63,19.0,8,2010-10-11 22:00:00,2017-08-17 22:00:00,136,64,2010,2017,7a+,7c+,7b
19544,Austria,0,186,78,48.0,10,2008-01-19 23:00:00,2010-05-01 22:00:00,32,40,2008,2010,5,5b+,5a+
57068,Austria,0,173,83,48.0,22,2011-05-18 22:00:00,2014-11-18 23:00:00,15,62,2011,2014,7a,8a/+,7a+
35069,Austria,0,180,63,24.0,17,2007-04-12 22:00:00,2016-07-16 22:00:00,235,75,2007,2016,7b+,8b+,8a
19924,Austria,0,182,68,31.0,11,2008-05-05 22:00:00,2008-12-04 23:00:00,14,55,2008,2008,7a+,7a,6c+/7a
4512,Austria,0,181,73,40.0,27,2002-08-25 22:00:00,2004-04-08 22:00:00,20,38,2002,2004,5,6a/+,5b+
38745,Austria,0,182,73,29.0,8,2011-09-25 22:00:00,2012-03-31 22:00:00,7,46,2011,2012,6c/+,6c/+,6b+
26973,Austria,0,189,83,31.0,9,2009-08-30 22:00:00,2017-05-11 22:00:00,4,40,2009,2017,5b+,6a+/6b,6a/+
49638,Austria,0,174,73,29.0,9,2013-06-03 22:00:00,2017-09-04 22:00:00,453,64,2013,2017,6a+/6b,6b+,6c
42326,Austria,0,178,73,21.0,7,2011-10-19 22:00:00,2014-03-08 23:00:00,20,55,2011,2014,6,5b+,6a+/6b
8362,Austria,0,178,58,27.0,23,2005-03-26 23:00:00,2005-07-27 22:00:00,17,62,2005,2005,8a/+,7a,7b
18158,Austria,0,186,73,28.0,12,2009-04-04 22:00:00,2010-09-22 22:00:00,13,50,2009,2010,6b/+,7a,6b+/6c
13447,Austria,0,170,63,28.0,17,2003-12-31 23:00:00,2008-03-25 23:00:00,16,62,2004,2008,7c,8a/+,7c+
60570,Austria,0,172,68,25.0,6,2015-07-25 22:00:00,2015-07-25 22:00:00,1,33,2015,2015,5b+,5b+,5b+
8919,Austria,0,182,78,36.0,13,2006-07-03 22:00:00,2009-04-09 22:00:00,36,53,2006,2009,7a,6b+/6c,6b+/6c
55501,Austria,0,170,63,30.0,8,2015-09-26 22:00:00,2017-08-24 22:00:00,204,59,2015,2017,7a+/7b,7b,7a
41908,Austria,0,195,78,27.0,7,2012-02-19 23:00:00,2012-06-04 22:00:00,11,46,2012,2012,6a/+,6c/+,6a
13193,Austria,0,171,68,30.0,16,2004-07-02 22:00:00,2006-07-07 22:00:00,10,53,2004,2006,6a/+,6a+/6b,6b
48364,Austria,0,168,63,31.0,7,2013-04-01 22:00:00,2017-04-10 22:00:00,154,49,2013,2017,6c/+,6,6a
33985,Austria,0,170,63,27.0,11,2010-09-05 22:00:00,2015-05-13 22:00:00,112,65,2010,2015,8a/+,6c/+,7a+/7b
44326,Austria,1,177,53,20.0,8,2012-07-16 22:00:00,2012-07-23 22:00:00,2,40,2012,2012,6a+/6b,5a+,6
22160,Austria,0,191,73,28.0,11,2008-03-30 22:00:00,2017-09-07 22:00:00,360,66,2008,2017,7b+,7c+,7b+
54742,Austria,1,175,58,25.0,14,2014-05-02 22:00:00,2013-05-10 22:00:00,6,49,2014,2013,7a,6a+/6b,6c
23170,Austria,0,174,78,45.0,29,1992-06-18 22:00:00,2014-08-27 22:00:00,41,55,1992,2014,6c/+,6a+/6b,6b+/6c
2801,Austria,0,167,58,38.0,23,2002-02-02 23:00:00,2014-03-27 23:00:00,59,70,2002,2014,8a+/8b,8a+/8b,8a+/8b
3615,Austria,0,187,73,37.0,23,2003-02-20 23:00:00,2005-05-20 22:00:00,49,70,2003,2005,8a/+,8a/+,8a
23172,Austria,0,185,83,35.0,11,2008-09-01 22:00:00,2016-11-12 23:00:00,523,54,2008,2016,6b+,6,6
16044,Austria,0,189,78,38.0,16,2010-08-15 22:00:00,2017-08-24 22:00:00,129,62,2010,2017,7b,7b,7a+/7b
27001,Austria,0,178,83,35.0,13,2009-09-04 22:00:00,2017-08-28 22:00:00,45,49,2009,2017,6a/+,6a+/6b,6a/+
58474,Austria,0,172,68,45.0,7,2015-03-14 23:00:00,2015-10-31 23:00:00,434,57,2015,2015,6b+/6c,7b,6c+
16129,Austria,0,175,63,28.0,11,2007-04-04 22:00:00,2009-08-13 22:00:00,63,44,2007,2009,6,6,6
48675,Austria,0,189,73,29.0,6,2013-04-11 22:00:00,2017-08-17 22:00:00,126,59,2013,2017,6a/+,6b+,6c/+
17919,Austria,0,176,68,29.0,17,2011-05-16 22:00:00,2011-09-10 22:00:00,41,62,2011,2011,7a,7a+,7b
37888,Austria,0,178,73,41.0,8,2011-08-17 22:00:00,2011-09-09 22:00:00,3,40,2011,2011,6a+/6b,6a/+,6a+
23416,Austria,0,183,68,38.0,9,2008-11-08 23:00:00,2009-09-25 22:00:00,13,49,2008,2009,6a+/6b,7a,6a/+
38120,Austria,0,180,73,54.0,9,2011-08-08 22:00:00,2014-09-07 22:00:00,67,55,2011,2014,7a,6b/+,6c/+
44959,Austria,0,164,68,26.0,10,2012-08-31 22:00:00,2013-05-21 22:00:00,14,49,2012,2013,6a/+,7a,6b/+
37782,Austria,0,180,73,54.0,8,2009-10-23 22:00:00,2014-04-17 22:00:00,26,49,2009,2014,6b+/6c,5b+,6a+/6b
12819,Austria,0,180,78,31.0,15,2005-12-31 23:00:00,2017-05-12 22:00:00,85,62,2006,2017,7c,7b,7b/+
7377,Austria,0,180,63,28.0,22,2003-07-13 22:00:00,2004-04-06 22:00:00,9,64,2003,2004,8a+/8b,7b,7b+
15193,Austria,0,172,68,26.0,14,2007-01-13 23:00:00,2014-03-08 23:00:00,34,69,2007,2014,8b/+,8b+/8c,7c+/8a
21064,Austria,0,174,78,38.0,18,2008-04-13 22:00:00,2017-07-13 22:00:00,226,53,2008,2017,6a+/6b,6b+/6c,6b/+
24556,Austria,0,175,73,33.0,13,2009-04-14 22:00:00,2016-08-12 22:00:00,51,57,2009,2016,7b+,7b+,7a+
14446,Austria,0,183,73,33.0,12,2006-11-06 23:00:00,2007-06-15 22:00:00,23,57,2006,2007,7b+/7c,7c,7b
40024,Austria,0,178,63,40.0,10,2011-12-15 23:00:00,2011-10-29 22:00:00,5,33,2011,2011,5b+,5b+,5b+
66277,Austria,0,186,73,20.0,7,2017-08-08 22:00:00,2017-08-13 22:00:00,2,64,2017,2017,8a+/8b,8a/+,8a+
27928,Austria,0,186,78,31.0,9,2009-07-26 22:00:00,2016-09-18 22:00:00,88,56,2009,2016,6c/+,6c+/7a,7a
30407,Austria,0,172,63,23.0,9,2010-07-25 22:00:00,2017-04-17 22:00:00,130,66,2010,2017,7c,8a/+,7b/+
7375,Austria,0,167,53,27.0,13,2005-04-01 22:00:00,2007-03-10 23:00:00,3,40,2005,2007,5b+,6a+/6b,5c
14476,Austria,0,175,83,28.0,12,2006-11-12 23:00:00,2006-11-12 23:00:00,2,36,2006,2006,5b+,6,5c
40000,Austria,0,188,73,29.0,10,2012-04-30 22:00:00,2012-04-30 22:00:00,4,53,2012,2012,7a,7b,7a/+
6695,Austria,1,160,48,35.0,24,2004-05-19 22:00:00,2006-06-26 22:00:00,39,68,2004,2006,8a+/8b,8a/+,7c+/8a
50512,Austria,0,183,78,24.0,6,2013-07-29 22:00:00,2014-12-16 23:00:00,6,52,2013,2014,7a+,7a+,7a/+
60887,Austria,0,170,58,21.0,6,2015-09-10 22:00:00,2016-09-21 22:00:00,18,49,2015,2016,6b/+,6a+/6b,6b/+
66375,Austria,0,179,73,25.0,3,2016-08-31 22:00:00,2017-08-26 22:00:00,22,51,2016,2017,7a,6c/+,6a/+
54106,Austria,1,168,58,26.0,4,2014-04-05 22:00:00,2014-04-05 22:00:00,5,36,2014,2014,5,6,5b
9460,Austria,0,189,78,30.0,13,2005-07-25 22:00:00,2017-06-10 22:00:00,244,59,2005,2017,6a/+,7b,7a/+
592,Austria,0,168,53,33.0,22,2001-07-01 22:00:00,2002-04-06 22:00:00,11,64,2001,2002,8a/+,8a+/8b,7c/+
27960,Austria,0,185,78,34.0,13,2013-06-01 22:00:00,2013-06-01 22:00:00,1,64,2013,2013,8a+/8b,8a+/8b,8a+/8b
53621,Austria,0,182,88,28.0,5,2014-04-30 22:00:00,2014-05-09 22:00:00,2,42,2014,2014,6b/+,6a+/6b,6b
35992,Austria,0,181,73,20.0,7,2011-05-15 22:00:00,2017-08-10 22:00:00,168,68,2011,2017,7a,7a/+,7b/+
18833,Austria,0,174,63,36.0,15,2009-01-04 23:00:00,2017-08-30 22:00:00,80,68,2009,2017,7c+,8b/+,8a
45810,Austria,0,181,73,32.0,7,2012-02-19 23:00:00,2017-07-22 22:00:00,154,59,2012,2017,6a+/6b,7b+,6c/+
33241,Austria,0,177,63,32.0,10,2009-09-08 22:00:00,2010-08-31 22:00:00,2,44,2009,2010,6a/+,6b+/6c,6b
786,Austria,0,173,73,41.0,19,2006-08-31 22:00:00,2015-08-25 22:00:00,41,62,2006,2015,7a,7c,7a+
38127,Austria,0,176,63,56.0,29,2011-08-19 22:00:00,2014-05-30 22:00:00,58,57,2011,2014,7b,7a,7a
21208,Austria,0,182,68,43.0,21,2007-05-15 22:00:00,2017-07-13 22:00:00,193,59,2007,2017,7b/+,6b+/6c,6b
66015,Austria,0,179,78,24.0,3,2017-05-20 22:00:00,2017-07-24 22:00:00,19,51,2017,2017,6,6a/+,6a+
7878,Austria,0,174,73,35.0,16,2005-03-31 22:00:00,2017-08-28 22:00:00,345,64,2005,2017,6b/+,7c+,7a/+
25618,Austria,0,178,73,30.0,13,2009-03-13 23:00:00,2012-04-19 22:00:00,17,57,2009,2012,6a/+,7c,6b+
55006,Austria,0,177,63,39.0,17,2013-03-29 23:00:00,2017-09-08 22:00:00,377,62,2013,2017,6a/+,7b,6c
902,Austria,0,166,63,37.0,21,2001-06-29 22:00:00,2016-11-06 23:00:00,136,66,2001,2016,7c,8a/+,7c/+
15291,Austria,0,175,63,32.0,11,2008-07-01 22:00:00,2012-06-08 22:00:00,18,51,2008,2012,7a,6c/+,6b+/6c
22711,Austria,0,190,73,43.0,25,2008-07-28 22:00:00,2012-05-18 22:00:00,52,62,2008,2012,7c,8a/+,7a/+
35862,Austria,0,180,73,35.0,12,2015-03-14 23:00:00,2015-08-15 22:00:00,3,53,2015,2015,6b/+,7b,6b+/6c
40528,Austria,0,178,58,20.0,7,2012-01-27 23:00:00,2015-10-30 23:00:00,44,66,2012,2015,7b+,8a/+,7b/+
12809,Austria,1,173,53,43.0,13,2006-05-24 22:00:00,2006-04-28 22:00:00,2,44,2006,2006,6b+/6c,6a/+,6b
24401,Austria,0,187,78,41.0,28,2009-06-26 22:00:00,2009-06-26 22:00:00,2,68,2009,2009,7c,8b+/8c,8a/+
